id,value,category
2541,0.3149994990416201,B
2542,-0.1187729359925904,C
2543,0.9781925504338648,C
2544,0.4690534514744136,D
2545,1.130206790028592,C
2546,-1.0711515989765683,D
2547,0.38828436596642546,D
2548,1.7934576750475353,C
2549,1.8095916450022034,C
2550,-2.4695504866749904,A
2551,0.29769124394847585,D
2552,-1.2298335696601246,D
2553,-0.024074910328756968,B
2554,1.268143820613898,D
2555,-0.6175166642102169,B
2556,-0.33030508029025074,D
2557,1.5845703039313634,D
2558,-0.5431438015808738,C
2559,-0.6212025804347412,B
2560,-1.5277704626851396,B
2561,0.41133031247680857,C
2562,2.553316115804549,D
2563,-0.38446051139834253,C
2564,0.046909789807392924,A
2565,-0.44748933059364504,D
2566,-0.24310625675054573,B
2567,-0.31745915310155925,B
2568,0.28020753238803825,C
2569,-0.4614231448995211,B
2570,0.010688422131589607,A
2571,0.8158591861419089,B
2572,0.33680401797384196,A
2573,0.570350500362863,A
2574,0.08879142132581637,B
2575,-0.5436933677846035,C
2576,-0.9618599516345462,D
2577,0.026338999635081677,B
2578,-0.20986966692609196,C
2579,-0.16380285746698858,D
2580,0.5404417543367469,A
2581,-0.478751351662399,A
2582,-0.21418170226746613,D
2583,0.2495703697820091,B
2584,-0.11273030753314346,D
2585,0.4811177814605439,A
2586,0.01002370808552448,A
2587,-0.9989784793820128,B
2588,-1.432319693527236,A
2589,0.33841121805959506,B
2590,0.16883814251174317,A
2591,0.6578735308560202,C
2592,0.2645444213726296,D
2593,1.4477202159328557,A
2594,-1.152281389516081,D
2595,1.8168190049418922,C
2596,1.5526688026790072,D
2597,-1.3952232727998608,D
2598,-1.1598277626572158,C
2599,0.11443856424223034,C
2600,0.0732237185894815,A
2601,-0.2252779949481838,D
2602,-0.21299326809795727,B
2603,-0.18776823849023833,B
2604,0.7675710595870149,A
2605,0.15122675641133695,A
2606,-2.1474906748762823,A
2607,-1.7880606277501714,D
2608,2.025498157993182,B
2609,1.349899669034071,D
2610,1.4176377193110972,D
2611,1.236167179917938,B
2612,-0.2462082795194173,D
2613,-1.5098264102732746,C
2614,-1.3566000269705294,D
2615,-0.40663643593761395,D
2616,0.4912729874295845,B
2617,0.9830362681668758,D
2618,0.053675897687268014,C
2619,1.5509221398222162,B
2620,-1.6341507601058034,D
2621,0.2594158219068816,A
2622,-0.8542421404842284,A
2623,-0.2623298764679264,B
2624,0.583756423183892,D
2625,-0.6967713439295433,A
2626,-0.17697147164061677,A
2627,-0.04224341220797008,B
2628,0.5447899568819113,C
2629,-1.475494190190282,D
2630,-0.9111260784487101,A
2631,-1.8175091172457913,A
2632,1.243520257832968,B
2633,1.760074318715,B
2634,-0.7231533869472431,B
2635,0.5744442547661763,D
2636,0.779951195348145,D
2637,-0.29231415458492827,D
2638,-1.1452715747372222,C
2639,0.30668699656037074,A
2640,0.4554261445003581,C
2641,-0.02663050201953898,A
2642,-0.8971224587945663,C
2643,-0.32020617681992697,D
2644,0.23018012596448742,B
2645,-0.934448790373738,B
2646,0.5896890079151463,C
2647,-0.6148304619199185,B
2648,0.22276481175008137,C
2649,0.9539640735937404,D
2650,0.5061328599259914,D
2651,0.7861232616129548,A
2652,0.4506060411236307,C
2653,-0.7903493814191485,A
2654,-1.3301079218303857,B
2655,-0.6956945935127714,D
2656,1.3304219959099826,C
2657,0.1279270154767929,C
2658,1.6189701061083364,C
2659,1.5411906236347805,B
2660,-0.9679761583246383,C
2661,0.26525672716490967,C
2662,-0.029120700828405493,A
2663,0.7758533434332404,C
2664,0.7148664127801903,D
2665,-0.4347555907519174,A
2666,0.1156340737672166,C
2667,-0.023938385502008108,B
2668,0.9311668616057674,A
2669,-2.1420870461532417,B
2670,-0.7163033497431759,B
2671,-0.6144926477621386,C
2672,0.30006604507668905,C
2673,0.5650667962112981,C
2674,0.6706159441774947,B
2675,-1.4421511880066311,B
2676,0.4214146174864367,B
2677,1.5256561719300483,A
2678,0.24950120739620665,B
2679,-0.704019206751608,A
2680,-1.7383934045919418,A
2681,1.0562366577014743,A
2682,0.563376957363481,A
2683,-2.6934276199986313,C
2684,-0.23779559989015456,C
2685,0.12154605381198344,A
2686,0.05335938970246964,B
2687,-0.17220187571242743,A
2688,-0.7059618512311755,B
2689,1.3582384199860251,B
2690,-0.9126076813869773,C
2691,-0.36461044844269663,A
2692,1.516750885079923,A
2693,-1.2088770029830693,D
2694,0.506032394143891,B
2695,-0.6834771146612496,B
2696,0.7739461951249308,B
2697,0.07272560043404018,C
2698,-2.0868770554075176,A
2699,1.1144886420186488,B
2700,0.39362325234362905,B
2701,0.11879079296864294,C
2702,0.9140823975219472,B
2703,-1.5681688093855932,D
2704,1.8507662042345525,C
2705,1.7795415988913097,D
2706,-0.48111492957613294,C
2707,-1.065905804995934,B
2708,-0.28092674472827955,A
2709,1.7981149589908438,A
2710,-1.5118617816773217,A
2711,0.9199955234183372,D
2712,-0.399791759363651,D
2713,-0.8050480382219928,C
2714,-0.44127562792711633,B
2715,-0.6351946023641568,D
2716,0.6194295543715718,B
2717,0.07718364867175169,A
2718,1.1699743283408592,B
2719,-0.4604105242205428,A
2720,0.9907543627821717,C
2721,0.68598611791301,C
2722,-0.3114005198415352,B
2723,0.26373618455698816,B
2724,0.90629192237677,C
2725,0.15523430880658404,B
2726,-2.0157386292622816,C
2727,0.7934177492614498,D
2728,-1.3726427612729633,B
2729,0.9327770307945822,A
2730,2.0927819847308884,B
2731,0.29910274658731306,A
2732,-0.180792932378738,C
2733,0.7348773152649422,B
2734,1.2272667475492456,D
2735,1.848294181441271,B
2736,-0.2494198113952933,A
2737,0.8516269537731995,B
2738,-0.6262882569896391,C
2739,0.2615799917336773,C
2740,-0.5230862742173182,D
2741,-0.6329264583907495,A
2742,-0.6635464548150065,B
2743,1.1453746988381168,A
2744,1.1785408135327418,A
2745,-0.13427364893760324,C
2746,0.7936082103358884,D
2747,-0.2612203898158821,A
2748,-0.026372078732190028,A
2749,1.0253120960563826,D
2750,0.9438309740043672,C
2751,-0.7960340454503496,B
2752,-0.7048268307529032,C
2753,0.47988830107379743,B
2754,-0.9877881077950752,D
2755,1.6952373463375627,C
2756,0.9660155200950276,B
2757,-1.0926410409456582,C
2758,-0.4659416528111403,C
2759,-0.32149140852182423,C
2760,0.9992308385697503,A
2761,-1.1494497374142993,A
2762,-0.7147796366945275,B
2763,0.013353037818020866,C
2764,-0.43285882737309084,A
2765,0.14758639027600043,D
2766,-0.383392777550795,B
2767,1.4225974366502618,D
2768,-1.2689580356713555,A
2769,-1.2574229542468653,C
2770,0.3051094940335543,B
2771,1.1183452290334353,B
2772,0.8253711129087972,A
2773,-0.6480373843968565,B
2774,-1.318398934575747,C
2775,0.37104723519792393,A
2776,-0.6186575074445354,B
2777,-1.3883673807475587,B
2778,1.165448269913332,B
2779,0.3719100551599162,C
2780,-0.30444469822599624,C
2781,1.0872648791813597,C
2782,1.453058958768921,C
2783,-0.15967041449303973,B
2784,0.3242117576510131,B
2785,-0.27513933651373784,C
2786,-0.13524486267164965,D
2787,0.44606369535052787,B
2788,0.06479689945397173,C
2789,-1.8749002714156422,D
2790,1.5284465323323024,A
2791,2.1170444362256613,B
2792,0.5872953219303949,C
2793,0.8148901172122575,A
2794,-1.1181328639723265,D
2795,0.17905921486968784,B
2796,-1.3118650977501771,C
2797,-0.9801429067728884,B
2798,-1.0798512340020532,D
2799,-0.14544680449462044,C
2800,-1.5810450785091643,C
2801,0.31457489567180946,D
2802,-1.2569793318015494,A
2803,0.2224761512071006,C
2804,-2.487554608706837,B
2805,-0.16837254011423947,B
2806,0.9924694427229059,A
2807,0.6580315584631312,A
2808,-1.0822584267570035,C
2809,1.7707572395525673,B
2810,-0.8763574335304275,C
2811,-1.1848585068504038,C
2812,-0.32440090081420553,C
2813,-0.6813698558118693,C
2814,0.28591259692311183,A
2815,-0.10905042053093306,B
2816,-1.159951893241634,A
2817,-1.719963383178598,C
2818,0.4307312591177627,A
2819,0.9538737882271136,C
2820,0.8057301825054026,A
2821,-1.3296009843454173,A
2822,-0.06844751430430909,B
2823,1.1165723457842358,D
2824,1.5578081004838562,C
2825,1.1233120721761538,C
2826,0.9256562411080222,B
2827,-0.7276093255461946,C
2828,1.5517436762429397,A
2829,1.2203306562603988,A
2830,-0.5410144932928406,D
2831,0.026906062205597894,A
2832,-1.0560736627145884,D
2833,-0.11402702134245644,C
2834,0.4488030403959294,B
2835,-0.7022816090443764,D
2836,-0.5121468090299436,A
2837,0.18371041782500275,A
2838,-0.11151190946309601,D
2839,0.5152170942086061,A
2840,-1.2319889521669398,B
2841,0.1204873198244397,D
2842,-0.8742535729391522,B
2843,1.079088255203176,B
2844,0.9172531955715486,C
2845,-1.3072267315855353,D
2846,-0.7932384011073093,C
2847,1.2463936988691042,A
2848,0.0012815136423704762,A
2849,-3.673876626445465,A
2850,-0.3681052628854621,C
2851,0.8496876348937435,D
2852,-1.6433357885173705,A
2853,2.048623026529402,A
2854,-0.01686404102593757,D
2855,0.5733610413982263,B
2856,-0.6370842877440918,B
2857,-0.7173324531703197,C
2858,-0.92828537084555,C
2859,-0.6850628525977992,D
2860,-0.47264365795804736,A
2861,0.4026811727684575,C
2862,1.3786299728122866,A
2863,0.23510053276785628,C
2864,-0.2668643763508502,A
2865,0.39750128582012356,A
2866,0.5008832210742179,B
2867,-0.4701932572045813,A
2868,-0.9351466548561826,D
2869,-0.8906310589763302,B
2870,-0.06413126590120267,B
2871,-0.40792892102372347,C
2872,0.21146660278827534,A
2873,-1.8207932265681723,C
2874,-0.9134597450469819,A
2875,1.4372069330652086,A
2876,-0.6219975037409674,B
2877,-0.42459991173786993,D
2878,0.15160989762201793,D
2879,-1.1313956984174622,C
2880,0.8825729387596792,A
2881,0.9071610987469829,B
2882,0.4736428392343427,B
2883,0.6182128763177926,A
2884,0.397210253861511,A
2885,0.888453398666946,C
2886,-1.8299928388662596,C
2887,0.01273087105490407,B
2888,0.6776512831763235,C
2889,-0.2626820101738328,B
2890,-0.16860779654163566,C
2891,-0.3503285164391674,B
2892,-0.08125281888086928,D
2893,-2.2708593485409723,A
2894,0.03959525756294811,D
2895,0.5579557442676323,C
2896,-1.31052336586557,C
2897,-1.302620003506089,B
2898,-2.725198235896002,B
2899,-0.2160855957401931,A
2900,-0.5081313179809639,D
2901,0.4399996111867228,A
2902,-1.0518584764979775,B
2903,0.37459599438844826,B
2904,0.26658619907885883,B
2905,-0.14440900448324892,B
2906,-0.6942341547330663,A
2907,-1.3041740540657378,A
2908,0.3198159262276432,A
2909,-0.8039289330282202,D
2910,-3.1494742657838373,A
2911,1.4562058349870592,A
2912,-0.9438787136897328,D
2913,0.08496723252136358,C
2914,-0.33782818715117674,A
2915,-0.06323584892213478,C
2916,-1.859004789822424,B
2917,0.5236356893303232,C
2918,-0.545838381978266,C
2919,0.35069896801530587,C
2920,0.23622965693010117,D
2921,0.16189451146693395,A
2922,-1.02191996092518,B
2923,0.8061203492021556,B
2924,0.23735582848386513,B
2925,-0.5871036800344175,D
2926,0.24568691874146115,B
2927,0.43092071344205357,A
2928,-0.7220704702150585,C
2929,-1.3469878640265918,C
2930,-0.8976645494157239,B
2931,0.28438406102296965,D
2932,1.9290287499612386,A
2933,-0.10408783747702942,A
2934,-0.8229979663404184,C
2935,-0.3470262694194296,B
2936,-0.8194469293750756,C
2937,1.3996581859771677,A
2938,-1.0745470493082139,D
2939,0.3899734591179021,D
2940,-0.1954772628326897,D
2941,-1.140500957510067,A
2942,1.4380022691930474,D
2943,-1.6793848556120405,D
2944,-0.47954400598078273,A
2945,-0.69793982917137,D
2946,1.0643185697754711,C
2947,-1.1937519567906232,C
2948,0.81246483947503,B
2949,-1.0039851588081894,D
2950,-1.491120669399434,B
2951,0.5765081814988515,D
2952,-2.636286555450227,D
2953,0.25174929904227705,B
2954,-0.0059806350139884916,D
2955,0.4306337492408247,C
2956,1.3779135441902397,B
2957,-1.570118234907116,C
2958,1.423887174061645,D
2959,-1.3089766722443785,D
2960,2.407085982170644,B
2961,-2.525560888740298,A
2962,-1.7486220816961924,A
2963,0.1458167939493989,B
2964,-1.1388843234155719,A
2965,-1.8034123383251768,B
2966,-1.5693936827058848,B
2967,-0.6110815226714262,D
2968,0.7623877738851184,A
2969,-0.1467591529573644,B
2970,0.4660526282317346,D
2971,-0.5349126608749286,A
2972,0.9816689501281797,A
2973,-1.9012232269694902,C
2974,1.2767408470821469,D
2975,-0.695387518804111,A
2976,-1.7312446449436667,A
2977,-1.3779687639167981,C
2978,-1.7262852826817592,B
2979,0.09798681522589948,C
2980,-1.7446306119311519,B
2981,1.2936245754050044,D
2982,-1.307635115387684,B
2983,-0.8995219521478603,D
2984,-0.8179541255291554,D
2985,-0.4888363188882267,C
2986,-0.08032365000120754,D
2987,-0.6068999703921546,C
2988,0.7881617621339225,C
2989,1.6127073475981868,B
2990,-0.8641757833819955,B
2991,1.034625049590865,C
2992,-1.6421563809300226,C
2993,-0.17541687386220658,C
2994,0.2989999500125257,C
2995,-1.4074332621943393,A
2996,0.5148531632747758,C
2997,-0.3931811700415645,D
2998,-0.5063542288317202,D
2999,0.8587767335912802,D
3000,-0.6395767229609461,D
3001,1.3824954084596257,D
3002,0.14427382606472153,D
3003,-1.3371844909392945,C
3004,-0.5683747460242486,C
3005,-0.29787037589452176,D
3006,-0.5919648536861493,C
3007,-0.9615097233588532,D
3008,-0.34417675712499807,A
3009,1.7804265225739015,A
3010,2.738504375086302,B
3011,-0.3707014237010308,B
3012,0.4368882652723951,C
3013,-0.4130929122399877,A
3014,-0.023416776442997403,C
3015,0.27703765388336205,A
3016,-3.047085513894891,C
3017,-1.3144700335491246,D
3018,0.37507642097636695,B
3019,0.3810397351307249,B
3020,-1.791674643861389,B
3021,0.39998918874258593,A
3022,-0.38441278235695736,D
3023,0.07286120740262592,D
3024,-0.5180845509712112,C
3025,-1.0200521340684263,D
3026,-0.3473254509591875,A
3027,-0.5480955228958881,A
3028,-0.8258549665502317,A
3029,1.5118795164170704,A
3030,-1.0632120287104088,B
3031,-0.06595168930197076,D
3032,-0.4452851706691389,A
3033,-1.0720472447018932,B
3034,0.5092095999051057,D
3035,-2.1040854749315883,D
3036,0.9945001734400624,D
3037,0.7770698095294865,C
3038,-0.2693336558413709,A
3039,0.7300700341444422,C
3040,0.8754265870675465,A
3041,-0.3397906060118409,A
3042,-1.0837822182296786,C
3043,-0.18552141444301729,A
3044,-1.849461169047064,B
3045,1.195790591137789,D
3046,2.8740381057789874,A
3047,-0.048120036424776184,A
3048,-0.3415290252156273,C
3049,-0.546261922464992,D
3050,0.6001045724147135,D
3051,0.40482320851806114,B
3052,0.3175233044073972,D
3053,1.7389152106037706,B
3054,0.3991503170199623,C
3055,-0.21197816990511023,A
3056,-1.1462560743806152,A
3057,-0.309041061672298,C
3058,0.4635447090842303,C
3059,-0.17164574897352525,C
3060,0.2885360045066776,C
3061,0.7182230268552259,C
3062,0.3456943337089392,A
3063,0.8126191193800966,A
3064,-0.05622709048077603,C
3065,-0.13960838613692805,A
3066,-0.6001033459584288,A
3067,-0.7542351483329729,D
3068,-2.147499331279485,D
3069,-1.4350683223001799,A
3070,0.8222317625730706,C
3071,-0.70728525333572,B
3072,0.7935713808523309,A
3073,-1.2290403551663647,B
3074,-0.1592000736480152,C
3075,-0.7237247769751969,C
3076,1.1633945604308449,A
3077,0.24351238187418994,A
3078,-0.08169327753944905,A
3079,-0.7941945369099327,B
3080,-0.5572871473434841,C
3081,-1.469986889013978,B
3082,-0.7277909856354988,D
3083,1.1663810368983007,B
3084,1.8569679211125498,B
3085,-0.7993733531882162,B
3086,-1.2569338343645189,D
3087,1.0796381994786812,B
3088,0.0300710391819921,D
3089,0.2706539004797086,A
3090,-2.0185807118318277,A
3091,0.25800680482515215,A
3092,-1.1826002797008361,A
3093,-0.7727400452389096,B
3094,-0.2812414692405933,A
3095,-1.2048201001451615,B
3096,-1.6230767998304443,B
3097,1.225809053905317,A
3098,0.4040507156555584,D
3099,-0.19933321464695025,B
3100,-0.1874311188611753,B
3101,-0.3716734789169256,C
3102,0.8646344139432154,C
3103,-0.40651990195224863,C
3104,0.7570952817187788,C
3105,0.3378981438889064,A
3106,-0.3132082076528939,A
3107,0.13805184894132758,C
3108,-0.5203488164545044,D
3109,0.24053205905538158,D
3110,0.6882314081539455,C
3111,1.3772657287213748,D
3112,1.268388580105096,D
3113,1.0166645759646804,D
3114,0.8530434832299646,A
3115,-0.6535854010795963,D
3116,0.38804105199944444,C
3117,-0.36857076291650115,B
3118,-2.534485393497837,D
3119,-1.0052249269647495,B
3120,-0.46911091982449515,A
3121,-1.8062371964315354,D
3122,0.11563675419583094,B
3123,-0.2945187551004161,B
3124,0.11590430983109846,D
3125,-0.3582807769588774,D
3126,-1.1925445963330552,C
3127,-0.18982263642616046,B
3128,-0.9086087237016847,D
3129,0.1303450134598433,C
3130,0.14067551719317356,C
3131,0.8171338191339169,A
3132,0.06182389390919101,B
3133,1.1022574099604299,B
3134,-1.0719776815728541,A
3135,-0.40880811747428647,C
3136,-0.9388944472897136,C
3137,-0.3511445934071509,B
3138,-1.6785601150388445,D
3139,-0.37138508798257375,A
3140,0.12357176540276804,A
3141,0.5751635899706208,D
3142,-0.8622394158708053,C
3143,0.06363962355969047,A
3144,0.41625553970177753,B
3145,-0.2691865723060127,D
3146,0.2225930346513898,B
3147,0.5847254493985073,C
3148,-1.4271312776733283,B
3149,-0.20224946015119835,B
3150,0.025774042315156925,A
3151,0.047798357894834845,C
3152,0.4988496779750462,B
3153,0.6126487822505498,B
3154,-0.1994813497860902,A
3155,1.3521543014643478,C
3156,-0.6428516954462594,A
3157,-1.2801555966608529,C
3158,-0.5545103073946916,D
3159,0.3968010409050975,C
3160,1.1198799482490058,C
3161,-0.21060354040530135,B
3162,-0.1736430714804072,B
3163,0.9837910194996123,C
3164,-1.002677710028639,B
3165,-0.017677042065961886,A
3166,0.10462734523084713,D
3167,-1.2053735646299553,A
3168,1.2586837910951598,D
3169,-0.005122319554972786,B
3170,0.041810776106146925,A
3171,0.7427720104131441,B
3172,-0.24491545753306243,B
3173,1.408524610601455,A
3174,1.1495582304865655,D
3175,-1.245392482764429,C
3176,0.39099356415737807,A
3177,0.25699267604753284,C
3178,1.7656875755670067,A
3179,-0.03846224115165639,C
3180,0.5180857147351624,D
3181,1.177656678478963,A
3182,-0.011040593153680939,C
3183,0.05987619754421566,C
3184,-1.5765312141272763,B
3185,0.04796632890192145,C
3186,1.854731965545464,D
3187,-0.7934156640725354,D
3188,-0.7690944566057651,D
3189,-0.5919713418497617,C
3190,-0.10571063373345219,A
3191,-1.0426326436676498,B
3192,-0.6175852380064901,A
3193,0.2908302067432728,B
3194,0.16813017478845063,B
3195,-0.15153625782766264,A
3196,0.7626522752572075,B
3197,0.2512341106907742,A
3198,-0.5744618879964503,D
3199,0.652038953418026,C
3200,1.778202214673931,A
3201,-1.161963453015485,C
3202,0.08357139872586382,A
3203,0.7014755583285712,C
3204,0.3985785183530947,D
3205,-0.5085579360633082,C
3206,1.1294988662707088,D
3207,0.2223123805976065,D
3208,0.5257999243241166,D
3209,-0.05079446776096301,B
3210,1.0848403412129255,A
3211,0.20635534640261244,D
3212,-1.2792605227023728,C
3213,0.7971277763158844,A
3214,-0.47971724348741,C
3215,-0.5517111984555334,B
3216,-0.05276821023786071,D
3217,0.7975262842737575,D
3218,-0.28162359181557384,A
3219,-0.6846793617915472,A
3220,-0.9240835864376369,D
3221,0.4221340746420568,A
3222,-0.7655106232554473,D
3223,-0.027255434436054007,D
3224,0.9874956901962468,C
3225,0.21443360179809529,B
3226,-0.011657926975570117,C
3227,0.3239882577912806,B
3228,0.38312239838195655,D
3229,-1.4528623794832178,C
3230,-0.6264070783408143,A
3231,0.48291606760346034,A
3232,2.218804626583579,D
3233,1.4329432847283836,D
3234,0.3344360970408174,C
3235,-0.039103087265266394,C
3236,0.853519437883574,A
3237,0.138177788576513,D
3238,1.2671548300245514,D
3239,0.3657216619283159,D
3240,0.23367871293888473,A
3241,-1.2311694346284967,B
3242,0.9950258459664992,B
3243,-0.1403004553875355,D
3244,-1.0432665814209368,B
3245,-0.37956223763177127,C
3246,-1.1213906509822877,B
3247,0.7327665987978631,B
3248,-1.0121034835227574,B
3249,0.7666849325061363,B
3250,0.46904453387156747,D
3251,-1.0701375243853328,A
3252,-0.36289792651159125,C
3253,-0.7692241843769809,B
3254,0.77324053565554,C
3255,-0.4205267359171699,A
3256,1.2417359940845445,D
3257,0.5437410416251878,C
3258,-0.6832675401159999,D
3259,0.3100315322649832,B
3260,2.042015770188155,A
3261,-0.35975193311612463,B
3262,-0.25990802816179287,A
3263,1.1658808198705544,A
3264,-1.3029622106594958,A
3265,0.3783771409343061,C
3266,-0.623463227347917,B
3267,-0.4968568862366601,A
3268,2.750631745429609,C
3269,-1.0247036375694119,A
3270,-0.6529086928532961,B
3271,-0.587117910272335,D
3272,-0.17513766148629567,C
3273,1.0028600677084023,A
3274,0.03662848995884503,B
3275,-0.33319296801529724,B
3276,-0.7127884485710778,D
3277,-0.017779199467806595,A
3278,-0.9947869152392834,D
3279,0.35551777951349406,B
3280,-0.3714373165205031,A
3281,1.5928043283027242,C
3282,0.5373195450666012,D
3283,2.6857675191662023,B
3284,-2.419779567641847,B
3285,-0.8128777132811236,C
3286,0.7495066548541576,A
3287,0.7416839607784665,A
3288,-0.81198374193229,B
3289,-0.8971357140687923,C
3290,1.7006679728288276,D
3291,-0.4747439253790783,B
3292,-0.5044046195434179,C
3293,0.6519746851260837,B
3294,1.1366375187799493,C
3295,0.6084926758537024,D
3296,0.9772955220378385,A
3297,0.11232033129793802,A
3298,1.1604808487158134,C
3299,0.06623177507968864,B
3300,0.4747737913253701,A
3301,-0.027158305748044852,A
3302,-1.6176217292059882,B
3303,0.19666619274969152,C
3304,-0.7309149890695783,B
3305,1.3934195895750754,C
3306,-0.623831692487011,D
3307,-1.2233373946373218,A
3308,-0.17480821365171,D
3309,-0.11734700317826402,A
3310,0.8179227789289606,B
3311,0.1494040634367028,C
3312,0.22765736717178578,B
3313,1.6744911205062858,C
3314,2.2826856293555284,C
3315,0.6016446257283473,A
3316,0.49374336950383724,A
3317,-0.5372134304778347,B
3318,-0.2733174581488737,B
3319,-2.2095401753035193,C
3320,0.5892258215349506,A
3321,0.8338752556602614,D
3322,0.1609985680961493,A
3323,-0.5175010795850992,B
3324,0.22614386540837517,A
3325,-1.1457378419727458,C
3326,2.5737802522024773,A
3327,0.8764375705120712,C
3328,-0.10762765172868488,A
3329,-0.30453210033516454,A
3330,-0.9080254388638798,B
3331,-0.8016849954163738,C
3332,1.1509119776741163,D
3333,0.6832487700601274,C
3334,0.641163985488264,B
3335,1.9920276015106304,B
3336,1.1141179328981745,D
3337,0.5991237555996565,D
3338,-1.0109786277472896,B
3339,0.5999073707963092,D
3340,-1.570063015309868,C
3341,-1.1630764069178339,C
3342,-0.8384907030013712,B
3343,0.4501112853918563,D
3344,1.4662659544721086,A
3345,-0.22458418068948063,D
3346,1.70213331239918,C
3347,0.15116959658967202,D
3348,-0.36281027013714967,B
3349,1.4251531147824805,A
3350,1.9223039001762057,C
3351,1.0806421053491995,A
3352,-0.6922615128545552,D
3353,0.06276480795659702,D
3354,-0.11808474443017804,A
3355,-0.6204479036576933,D
3356,-0.04044615151259227,A
3357,0.7316613557817166,B
3358,1.706146658023339,C
3359,1.5175831292563218,D
3360,-0.1962090913248994,A
3361,1.8759101494833919,B
3362,-0.7384796685681991,A
3363,0.5618147482163061,A
3364,0.09070058033013258,D
3365,-0.34443119948705464,C
3366,-0.19502043186089393,B
3367,-0.4623040646352114,D
3368,-1.2969610484796883,B
3369,-0.20646358111507365,D
3370,-1.1172238548701936,B
3371,2.3861561240751246,C
3372,-0.15037178859938286,B
3373,0.6256544999564453,A
3374,1.615381226752183,D
3375,2.029455835425665,B
3376,0.1282492038222788,A
3377,-0.12034854531700308,C
3378,1.0607281894026923,D
3379,-1.1370110290912763,C
3380,0.7322772456573705,D
3381,-0.5880826343424712,D
3382,0.4116917574916894,A
3383,-1.5097122658001974,A
3384,-0.35262536554726776,A
3385,-2.3360572310534593,D
3386,-1.0653383142221966,A
3387,-0.9501479351352367,B
3388,0.32760540688986073,B
3389,0.1689482706561284,A
3390,-0.952810818553566,B
3391,-1.5290071225822275,C
3392,-0.27370878192071796,A
3393,-0.060884821096082856,C
3394,0.1257751430786124,A
3395,-0.468337159129954,A
3396,0.8549474692738285,A
3397,-0.952471875668001,C
3398,0.18254215079988426,C
3399,-2.421861074182937,C
3400,-0.5575929705089153,A
3401,-0.8820076335992721,A
3402,2.6073871354691533,D
3403,1.2156179511381449,C
3404,-0.3543097602619918,C
3405,-0.38016336191141703,A
3406,0.3517571941454244,A
3407,1.5052265415533959,C
3408,2.0590867747631942,A
3409,0.4708417185886584,B
3410,0.6755301910990198,D
3411,-0.03557740244674951,B
3412,-1.3147604902895047,D
3413,0.3093666102141298,D
3414,-0.9322036990896666,D
3415,0.4747742647817323,C
3416,-0.653288372337706,D
3417,-0.6410222404575008,C
3418,0.030441290512481293,D
3419,-0.854258061619878,B
3420,0.753439854794406,B
3421,0.24872419830202708,A
3422,1.042698747688945,B
3423,0.37242036504362946,B
3424,0.035613401668874334,D
3425,-0.45173216133240207,D
3426,-0.6776470942195404,A
3427,0.28340446155531235,B
3428,1.10524908034063,D
3429,0.4914070214201303,D
3430,-0.2659162480706823,B
3431,0.4176335987724457,D
3432,-0.6731911888516641,A
3433,0.135348355729443,D
3434,1.696217511044845,D
3435,0.21800432209314674,C
3436,-0.882238158131326,D
3437,-0.7993341957060289,B
3438,1.448184907745808,D
3439,-0.6155211841920949,B
3440,-2.9386110557641447,C
3441,-0.26627567290233856,B
3442,-0.9875920103500627,D
3443,0.8643252470062797,C
3444,1.3969613374412335,C
3445,-0.6916528827465978,B
3446,0.9493075651816857,B
3447,1.55645979657654,A
3448,-1.672254326307086,C
3449,-0.8340029259574882,C
3450,0.4145114505719707,D
3451,0.5163267070293841,B
3452,-0.8452682708470314,B
3453,0.22540426706166125,B
3454,-0.3470365688289875,B
3455,0.2712772126879791,D
3456,-1.6342207766739851,D
3457,-1.058148512693463,D
3458,0.8307779396257847,C
3459,0.14898175409151446,B
3460,1.6289634706078149,D
3461,0.20360587062847982,C
3462,-0.8022614120763668,D
3463,-0.13819604313744577,C
3464,-0.6730074555071827,A
3465,0.476060078341335,D
3466,0.7768073012911845,A
3467,-1.5674995966173064,C
3468,-0.20366225017555073,C
3469,-0.23589384916708106,C
3470,-0.9444968950285519,A
3471,-2.4896413442808596,C
3472,0.395444886459169,B
3473,-0.26723371050102046,D
3474,1.1929906075616388,D
3475,-1.9896623287427544,C
3476,1.2035146907983,B
3477,0.632901980297216,A
3478,1.013355917976347,A
3479,0.4515779651295299,C
3480,-0.3725871827246737,A
3481,-2.2565375663442877,B
3482,1.0057008644583396,B
3483,-0.6481057647192017,D
3484,-1.4097290529206674,A
3485,-1.0401671028181656,A
3486,-2.1930354762460094,C
3487,-0.7655226165356375,D
3488,0.5719803723048921,A
3489,-1.3026970516389496,D
3490,-0.2628954905494541,B
3491,1.3410821445298646,D
3492,-0.48006659623140824,D
3493,1.2574819657267429,D
3494,-0.5632600540170645,D
3495,-0.8689442088020592,B
3496,-2.437451482646681,C
3497,0.7528006913182356,C
3498,-0.3462647827896037,A
3499,-0.28483101362791396,D
3500,-2.0695543852562643,A
3501,-1.181677099394848,C
3502,-0.7816323316744319,A
3503,-1.2821399519378596,D
3504,0.7139821915363345,B
3505,-0.3578817032907188,C
3506,0.9129928741899739,C
3507,-2.0538925340161636,A
3508,-0.420473540105995,A
3509,0.9717019255832121,C
3510,-0.07880443464843374,C
3511,0.45029079717816917,D
3512,-0.30833522816695424,A
